accuracy,f1_macro,f1_cancer,recall_cancer,precision_cancer,fold,mode,k,purity_threshold,min_labeled_per_cluster,pseudo_weight,n_pseudo,pseudo_cancer,pseudo_normal,mapped_clusters
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,0.9,3,0.05,443,259,184,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,0.9,3,0.1,443,259,184,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,0.9,3,0.2,443,259,184,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,0.9,5,0.01,184,0,184,3
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,0.9,5,0.02,184,0,184,3
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,0.9,5,0.05,184,0,184,3
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,0.9,5,0.1,184,0,184,3
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,0.9,5,0.2,184,0,184,3
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,0.95,2,0.01,652,515,137,10
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,0.95,2,0.02,652,515,137,10
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,0.95,2,0.05,652,515,137,10
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,0.95,2,0.1,652,515,137,10
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,0.95,2,0.2,652,515,137,10
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,0.95,3,0.01,396,259,137,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,0.95,3,0.02,396,259,137,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,0.95,3,0.05,396,259,137,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,0.95,3,0.1,396,259,137,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,0.95,3,0.2,396,259,137,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,0.95,5,0.01,137,0,137,2
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,0.95,5,0.02,137,0,137,2
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,0.95,5,0.05,137,0,137,2
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,0.95,5,0.1,137,0,137,2
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,0.95,5,0.2,137,0,137,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,1.0,2,0.01,652,515,137,10
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,1.0,2,0.02,652,515,137,10
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,1.0,2,0.05,652,515,137,10
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,1.0,2,0.1,652,515,137,10
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,1.0,2,0.2,652,515,137,10
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,1.0,3,0.01,396,259,137,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,1.0,3,0.02,396,259,137,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,1.0,3,0.05,396,259,137,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,1.0,3,0.1,396,259,137,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,20,1.0,3,0.2,396,259,137,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,1.0,5,0.01,137,0,137,2
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,1.0,5,0.02,137,0,137,2
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,1.0,5,0.05,137,0,137,2
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,1.0,5,0.1,137,0,137,2
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,20,1.0,5,0.2,137,0,137,2
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,25,0.9,2,0.01,502,502,0,8
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,25,0.9,2,0.02,502,502,0,8
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,25,0.9,2,0.05,502,502,0,8
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,25,0.9,2,0.1,502,502,0,8
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,25,0.9,2,0.2,502,502,0,8
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.9,3,0.01,331,331,0,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.9,3,0.02,331,331,0,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.9,3,0.05,331,331,0,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.9,3,0.1,331,331,0,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.9,3,0.2,331,331,0,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.9,5,0.01,165,165,0,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.9,5,0.02,165,165,0,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.9,5,0.05,165,165,0,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.9,5,0.1,165,165,0,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.9,5,0.2,165,165,0,2
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,25,0.95,2,0.01,502,502,0,8
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,25,0.95,2,0.02,502,502,0,8
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,25,0.95,2,0.05,502,502,0,8
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,25,0.95,2,0.1,502,502,0,8
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,25,0.95,2,0.2,502,502,0,8
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.95,3,0.01,331,331,0,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.95,3,0.02,331,331,0,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.95,3,0.05,331,331,0,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.95,3,0.1,331,331,0,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.95,3,0.2,331,331,0,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.95,5,0.01,165,165,0,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.95,5,0.02,165,165,0,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.95,5,0.05,165,165,0,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.95,5,0.1,165,165,0,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,0.95,5,0.2,165,165,0,2
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,25,1.0,2,0.01,502,502,0,8
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,25,1.0,2,0.02,502,502,0,8
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,25,1.0,2,0.05,502,502,0,8
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,25,1.0,2,0.1,502,502,0,8
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,25,1.0,2,0.2,502,502,0,8
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,1.0,3,0.01,331,331,0,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,1.0,3,0.02,331,331,0,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,1.0,3,0.05,331,331,0,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,1.0,3,0.1,331,331,0,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,1.0,3,0.2,331,331,0,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,1.0,5,0.01,165,165,0,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,1.0,5,0.02,165,165,0,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,1.0,5,0.05,165,165,0,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,1.0,5,0.1,165,165,0,2
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,25,1.0,5,0.2,165,165,0,2
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,0.9,2,0.01,719,502,217,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,0.9,2,0.02,719,502,217,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,0.9,2,0.05,719,502,217,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,0.9,2,0.1,719,502,217,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,0.9,2,0.2,719,502,217,12
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.9,3,0.01,548,331,217,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.9,3,0.02,548,331,217,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.9,3,0.05,548,331,217,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.9,3,0.1,548,331,217,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.9,3,0.2,548,331,217,9
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,0.9,5,0.01,382,165,217,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,0.9,5,0.02,382,165,217,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.9,5,0.05,382,165,217,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.9,5,0.1,382,165,217,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.9,5,0.2,382,165,217,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,0.95,2,0.01,719,502,217,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,0.95,2,0.02,719,502,217,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,0.95,2,0.05,719,502,217,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,0.95,2,0.1,719,502,217,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,0.95,2,0.2,719,502,217,12
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.95,3,0.01,548,331,217,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.95,3,0.02,548,331,217,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.95,3,0.05,548,331,217,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.95,3,0.1,548,331,217,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.95,3,0.2,548,331,217,9
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,0.95,5,0.01,382,165,217,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,0.95,5,0.02,382,165,217,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.95,5,0.05,382,165,217,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.95,5,0.1,382,165,217,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,0.95,5,0.2,382,165,217,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,1.0,2,0.01,719,502,217,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,1.0,2,0.02,719,502,217,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,1.0,2,0.05,719,502,217,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,1.0,2,0.1,719,502,217,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,1.0,2,0.2,719,502,217,12
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,1.0,3,0.01,548,331,217,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,1.0,3,0.02,548,331,217,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,1.0,3,0.05,548,331,217,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,1.0,3,0.1,548,331,217,9
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,1.0,3,0.2,548,331,217,9
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,1.0,5,0.01,382,165,217,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,25,1.0,5,0.02,382,165,217,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,1.0,5,0.05,382,165,217,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,1.0,5,0.1,382,165,217,6
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,both,25,1.0,5,0.2,382,165,217,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.9,2,0.01,401,401,0,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.9,2,0.02,401,401,0,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.9,2,0.05,401,401,0,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.9,2,0.1,401,401,0,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.9,2,0.2,401,401,0,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.9,3,0.01,325,325,0,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.9,3,0.02,325,325,0,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.9,3,0.05,325,325,0,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.9,3,0.1,325,325,0,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.9,3,0.2,325,325,0,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.9,5,0.01,40,40,0,1
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.9,5,0.02,40,40,0,1
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.9,5,0.05,40,40,0,1
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.9,5,0.1,40,40,0,1
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.9,5,0.2,40,40,0,1
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.95,2,0.01,401,401,0,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.95,2,0.02,401,401,0,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.95,2,0.05,401,401,0,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.95,2,0.1,401,401,0,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.95,2,0.2,401,401,0,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.95,3,0.01,325,325,0,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.95,3,0.02,325,325,0,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.95,3,0.05,325,325,0,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.95,3,0.1,325,325,0,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.95,3,0.2,325,325,0,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.95,5,0.01,40,40,0,1
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.95,5,0.02,40,40,0,1
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.95,5,0.05,40,40,0,1
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.95,5,0.1,40,40,0,1
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,0.95,5,0.2,40,40,0,1
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,1.0,2,0.01,401,401,0,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,1.0,2,0.02,401,401,0,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,1.0,2,0.05,401,401,0,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,1.0,2,0.1,401,401,0,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,1.0,2,0.2,401,401,0,7
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,1.0,3,0.01,325,325,0,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,1.0,3,0.02,325,325,0,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,1.0,3,0.05,325,325,0,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,1.0,3,0.1,325,325,0,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,1.0,3,0.2,325,325,0,6
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,1.0,5,0.01,40,40,0,1
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,1.0,5,0.02,40,40,0,1
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,1.0,5,0.05,40,40,0,1
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,1.0,5,0.1,40,40,0,1
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,cancer_only,30,1.0,5,0.2,40,40,0,1
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.9,2,0.01,652,401,251,13
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.9,2,0.02,652,401,251,13
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.9,2,0.05,652,401,251,13
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.9,2,0.1,652,401,251,13
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.9,2,0.2,652,401,251,13
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.9,3,0.01,576,325,251,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.9,3,0.02,576,325,251,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.9,3,0.05,576,325,251,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.9,3,0.1,576,325,251,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.9,3,0.2,576,325,251,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.9,5,0.01,203,40,163,5
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.9,5,0.02,203,40,163,5
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.9,5,0.05,203,40,163,5
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.9,5,0.1,203,40,163,5
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.9,5,0.2,203,40,163,5
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.95,2,0.01,652,401,251,13
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.95,2,0.02,652,401,251,13
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.95,2,0.05,652,401,251,13
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.95,2,0.1,652,401,251,13
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.95,2,0.2,652,401,251,13
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.95,3,0.01,576,325,251,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.95,3,0.02,576,325,251,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.95,3,0.05,576,325,251,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.95,3,0.1,576,325,251,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.95,3,0.2,576,325,251,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.95,5,0.01,203,40,163,5
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.95,5,0.02,203,40,163,5
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.95,5,0.05,203,40,163,5
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.95,5,0.1,203,40,163,5
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,0.95,5,0.2,203,40,163,5
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,1.0,2,0.01,652,401,251,13
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,1.0,2,0.02,652,401,251,13
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,1.0,2,0.05,652,401,251,13
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,1.0,2,0.1,652,401,251,13
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,1.0,2,0.2,652,401,251,13
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,1.0,3,0.01,576,325,251,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,1.0,3,0.02,576,325,251,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,1.0,3,0.05,576,325,251,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,1.0,3,0.1,576,325,251,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,1.0,3,0.2,576,325,251,12
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,1.0,5,0.01,203,40,163,5
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,1.0,5,0.02,203,40,163,5
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,1.0,5,0.05,203,40,163,5
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,1.0,5,0.1,203,40,163,5
0.9,0.898989898989899,0.9090909090909091,1.0,0.8333333333333334,1,both,30,1.0,5,0.2,203,40,163,5
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,40,0.9,2,0.01,293,293,0,7
0.95,0.949874686716792,0.9523809523809523,1.0,0.9090909090909091,1,cancer_only,40,0.9,2,0.02,293,293,0,7
